"crosswalk_id","canonical_locality_id","canonical_code","pcode","governorate_id","district_or_equivalent_id","municipality_id","current_name_en","candidate_name_ar","normalized_name_ar","source_id","source_record_id","source_name_en","source_name_ar","source_governorate","source_district","match_method","match_keys","confidence","review_status","conflict_status","reviewed_by","reviewed_at","notes"
"LB-XW-0E36FAAC1F09","LB-LOC-16AD42CE7BE4","LB-LOC-16AD42CE7BE4","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Amioun_el-Fawqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-0ACCF518A73F","LB-LOC-2E7D119C794E","LB-LOC-2E7D119C794E","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Anfeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-10F0232CAB56","LB-LOC-85FB06DC9F7A","LB-LOC-85FB06DC9F7A","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Anfeh_el-Balda","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A8E331083775","LB-LOC-D27A8574FD7D","LB-LOC-D27A8574FD7D","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Barsa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-087327079631","LB-LOC-31A6E68F5465","LB-LOC-31A6E68F5465","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Batralioun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-273F107C5F80","LB-LOC-1788AD279DC1","LB-LOC-1788AD279DC1","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Bchmizzine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-41B8FE3D495E","LB-LOC-060EDA86F2D9","LB-LOC-060EDA86F2D9","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Bednayel-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-83680E91382D","LB-LOC-9E382497043B","LB-LOC-9E382497043B","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Besarma-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9A4261887190","LB-LOC-05C14C793242","LB-LOC-05C14C793242","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Bino","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8978A90024F7","LB-LOC-E0EBF98483A4","LB-LOC-E0EBF98483A4","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Btaaboura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3C2BC1AAC4A9","LB-LOC-9F0FF80E051A","LB-LOC-9F0FF80E051A","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Bteram-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A46AB190C299","LB-LOC-25BD97CD0DCB","LB-LOC-25BD97CD0DCB","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Btermaz","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4BE092DE55FB","LB-LOC-20849185C9E8","LB-LOC-20849185C9E8","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Chekka","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-DA90A7A06DAC","LB-LOC-D3B02C1381F3","LB-LOC-D3B02C1381F3","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Dar_Baachtar-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8AD534D54F73","LB-LOC-0B99154DDD66","LB-LOC-0B99154DDD66","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Deddeh","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-FC7896E9373A","LB-LOC-DAE130E5BAEB","LB-LOC-DAE130E5BAEB","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Deir_Billa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-D4018BB06896","LB-LOC-D65558A84D02","LB-LOC-D65558A84D02","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Fih-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CB3D1F04635C","LB-LOC-BF3005D7FCFB","LB-LOC-BF3005D7FCFB","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Halba_el-Koura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5E2549C7A25B","LB-LOC-7D2ACB6628D2","LB-LOC-7D2ACB6628D2","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Harissa-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7B381DDC7C64","LB-LOC-0D2BFFDF4C34","LB-LOC-0D2BFFDF4C34","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Ijdabra","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-BA8A68804DA1","LB-LOC-B36FCEDCC7F7","LB-LOC-B36FCEDCC7F7","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kelhat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F958DDE0FBEC","LB-LOC-05AE50070020","LB-LOC-05AE50070020","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kelhat_el-Aalya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8EB556E9EF14","LB-LOC-28F1831158EE","LB-LOC-28F1831158EE","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Abida-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2D1941B07E3F","LB-LOC-5FADE3A379B5","LB-LOC-5FADE3A379B5","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Aqqa","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-EDEA645691F8","LB-LOC-A7B673B5956B","LB-LOC-A7B673B5956B","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Halda_el-Kouraniye","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1688DB351CA9","LB-LOC-95F52C9DE85E","LB-LOC-95F52C9DE85E","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Hata","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4A3A4C98937B","LB-LOC-E1A71A9F2936","LB-LOC-E1A71A9F2936","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Hazir","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F816D5FEDFA2","LB-LOC-D16985C710F9","LB-LOC-D16985C710F9","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Hazir_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-A814E9443754","LB-LOC-44C0E3A02D44","LB-LOC-44C0E3A02D44","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kfar_Saroun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1058CA0F4E04","LB-LOC-C995B6F6FD06","LB-LOC-C995B6F6FD06","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kousba","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8D5FFC76D8D1","LB-LOC-B9828D01BA1D","LB-LOC-B9828D01BA1D","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Kousba_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-61342F4D9B9D","LB-LOC-0802618D0D7B","LB-LOC-0802618D0D7B","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Majdala-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B6AF904FC314","LB-LOC-CD39165A19C7","LB-LOC-CD39165A19C7","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Majdalouna-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-90B43D852AC2","LB-LOC-CA5B8859D4D5","LB-LOC-CA5B8859D4D5","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Mayfouq","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5556A160548C","LB-LOC-8C4301F944C7","LB-LOC-8C4301F944C7","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Nahel","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-709FF8CC9EBB","LB-LOC-40AA1E76D7AD","LB-LOC-40AA1E76D7AD","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Qelhat","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4BF382D6969B","LB-LOC-AE0D2C2CFD09","LB-LOC-AE0D2C2CFD09","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Ras_Masqa-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C95DB4856E2D","LB-LOC-111388D320F3","LB-LOC-111388D320F3","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Zaghrine-KR","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2F5DE85B1022","LB-LOC-534FBC436982","LB-LOC-534FBC436982","","LB-GOV-NLB","LB-DIST-60A64BA694F5","","Zahriye_el-Koura","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F28A1731426D","LB-LOC-71611EFC1C0F","LB-LOC-71611EFC1C0F","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Aassoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-46142E486950","LB-LOC-2AF910353280","LB-LOC-2AF910353280","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Afqa-MD","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-884DB38E8170","LB-LOC-1801314368C3","LB-LOC-1801314368C3","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Aimar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F01D00F737A6","LB-LOC-1396050BC204","LB-LOC-1396050BC204","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Ain_et-Tineh-MD","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-9A33DE02AF56","LB-LOC-EC8C1901FE75","LB-LOC-EC8C1901FE75","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Aito","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-2EBE38750D34","LB-LOC-E456C43A30F0","LB-LOC-E456C43A30F0","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Asmout","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3845FB2C01F0","LB-LOC-D4FAE35183A9","LB-LOC-D4FAE35183A9","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Asnoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-F2BBD65EDCB1","LB-LOC-055CE5A8264C","LB-LOC-055CE5A8264C","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bakhoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-21B099798F47","LB-LOC-1D1C5BA15009","LB-LOC-1D1C5BA15009","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bakhoun_el-Aalya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-4F2904949A29","LB-LOC-BA5C6A160BA9","LB-LOC-BA5C6A160BA9","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bchennine-MD","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-86E25247ADDC","LB-LOC-458166CFA96F","LB-LOC-458166CFA96F","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bedbhoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5BDC4F111E91","LB-LOC-0612EB479516","LB-LOC-0612EB479516","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Beit_Awkar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-38FE65F4C43B","LB-LOC-3F8A4B24BB09","LB-LOC-3F8A4B24BB09","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Beit_el-Faqs","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-196E01FAEAD9","LB-LOC-7D7142FAE410","LB-LOC-7D7142FAE410","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Beit_el-Faqs_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1B0CCE3904C2","LB-LOC-850C6AD1D69D","LB-LOC-850C6AD1D69D","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Beit_el-Maqdess","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-70FE5265A70D","LB-LOC-B28FA3743BE6","LB-LOC-B28FA3743BE6","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bhanine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-667323AF1D42","LB-LOC-57D00ACE9A7F","LB-LOC-57D00ACE9A7F","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bhwayta","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-44A7B6A94285","LB-LOC-0BDDF6E7930F","LB-LOC-0BDDF6E7930F","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bqaa_Aajnaniya","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-1AA25E1F4DCA","LB-LOC-EAD6FB33302B","LB-LOC-EAD6FB33302B","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bqaa_Safrine","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-69A06DCFF761","LB-LOC-32825CEB0C90","LB-LOC-32825CEB0C90","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bqaa_Safrine_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-5A32C5287430","LB-LOC-24857DA83289","LB-LOC-24857DA83289","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bqarzla","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-B76617AFEB5C","LB-LOC-794F9510438D","LB-LOC-794F9510438D","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bteram","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-7E7F829A1B62","LB-LOC-02702866C8FA","LB-LOC-02702866C8FA","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Btermaz-MD","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-8B81AC8BF57D","LB-LOC-1AE08584226E","LB-LOC-1AE08584226E","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Byada","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-C072DFB87A2E","LB-LOC-B7FB5E30D516","LB-LOC-B7FB5E30D516","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Bzaoun","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-E36357ACB91F","LB-LOC-38939270F935","LB-LOC-38939270F935","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Dbaal","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-3C5F8EAFA7E8","LB-LOC-67D08AC11AF7","LB-LOC-67D08AC11AF7","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Deir_Ammar","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
"LB-XW-CD5589533B5C","LB-LOC-B0E52BB8FC92","LB-LOC-B0E52BB8FC92","","LB-GOV-NLB","LB-DIST-DF469A1CB1EC","","Deir_Ammar_el-Aala","","","","","","","","","fuzzy-suggestion","","0","unresolved","none","","","No authoritative Arabic source with stable identity or exact hierarchy/name match"
