"MUHAFAZA","CAZA","VILLAGE_NAME","VILLAGE_NAME_AR","VILLAGE_CODE","ADM3_PCODE","AREA_SQKM","CENTER_LAT","CENTER_LON","DWG_PATH","SOURCE_CRS","NOTES"
"El Nabatieh","Hasbaya","Kfar Hamam","كفرحمام","LB_El_N_Hasb_Kfar_Hamam","74120","5.32947613","33.34106439","35.67094792","","22700",""
"El Nabatieh","Hasbaya","Kfayr Ez-Zait","كفير الزيت","LB_El_N_Hasb_Kfayr_Ez_Zai","74175","18.87611702","33.44034832","35.73445038","","22700",""
"El Nabatieh","Hasbaya","Khalouet Hasbaiya","خلوات حاصبيّا","LB_El_N_Hasb_Khalouet_Has","74168","17.01316524","33.40426938","35.75242407","","22700",""
"El Nabatieh","Hasbaya","Khreibet Hasbaiya","خريبة حاصبيّا","LB_El_N_Hasb_Khreibet_Has","74181","2.59259073","33.33294027","35.64404543","","22700",""
"El Nabatieh","Hasbaya","Majidiyeh Hasbaiya","مجيدية حاصبيا","LB_El_N_Hasb_Majidiyeh_Ha","74177","10.38638288","33.28987248","35.65625521","","22700",""
"El Nabatieh","Hasbaya","Marj Ez-Zouhour (Haouch El-Qinnaabeh)","مرج الزهور الدنيبة","LB_El_N_Hasb_Marj_Ez_Zouh","74131","6.49201475","33.46562098","35.74074682","","22700",""
"El Nabatieh","Hasbaya","Meimes","ميمس","LB_El_N_Hasb_Meimes","74128","15.33970113","33.43526451","35.69814419","","22700",""
"El Nabatieh","Hasbaya","Meri","ماري","LB_El_N_Hasb_Meri","74158","4.91420194","33.31649867","35.64635066","","22700",""
"El Nabatieh","Hasbaya","Rachaiya El-Foukhar","راشيّا الفخار","LB_El_N_Hasb_Rachaiya_El_","74118","8.24934159","33.34953219","35.6516202","","22700",""
"El Nabatieh","Hasbaya","Salaiyeb","صلايب","LB_El_N_Hasb_Salaiyeb","74141","2.60872467","33.28388556","35.62934387","","22700",""
"El Nabatieh","Marjaayoun","Aadaysseh Marjaayoun","عديسة مرجعيون","LB_El_N_Marj_Aadaysseh_Ma","73211","5.22518672","33.24843608","35.53808597","","22700",""
"El Nabatieh","Marjaayoun","Aadchit El-Qoussair","عدشيت القصير","LB_El_N_Marj_Aadchit_El_Q","73256","15.2326276","33.26973381","35.48921737","","22700",""
"El Nabatieh","Marjaayoun","Aain Aarab Marjaayoun","عين عرب مرجعيون","LB_El_N_Marj_Aain_Aarab_M","73162","4.8188467","33.29878678","35.62279287","","22700",""
"El Nabatieh","Marjaayoun","Aalmane Marjaayoun","علمانة","LB_El_N_Marj_Aalmane_Marj","73293","6.86488475","33.30318602","35.46574991","","22700",""
"El Nabatieh","Marjaayoun","Aamra","عمرة","LB_El_N_Marj_Aamra","73191","12.73009501","33.26580686","35.60385959","","22700",""
"El Nabatieh","Marjaayoun","Bany haiyane","بني حيان","LB_El_N_Marj_Bany_haiyane","73226","2.88677453","33.24780761","35.48791513","","22700",""
"El Nabatieh","Marjaayoun","Blat Marjaayoun","بلاط مرجعيون","LB_El_N_Marj_Blat_Marjaay","73135","8.00713481","33.38414863","35.60516834","","22700",""
"El Nabatieh","Marjaayoun","Blida","بليدا","LB_El_N_Marj_Blida","73288","13.28866555","33.13683887","35.50411788","","22700",""
"El Nabatieh","Marjaayoun","Borj El-Moulouk","برج الملوك","LB_El_N_Marj_Borj_El_Moul","73146","6.16410757","33.31289812","35.56624765","","22700",""
"El Nabatieh","Marjaayoun","Boueyda Marjaayoun","بويضة مرجعيون","LB_El_N_Marj_Boueyda_Marj","73116","9.78186357","33.3647688","35.56624564","","22700",""
"El Nabatieh","Marjaayoun","Deir Mimas","دير ميماس","LB_El_N_Marj_Deir_Mimas","73167","4.37284275","33.30186442","35.5436247","","22700",""
"El Nabatieh","Marjaayoun","Deir Siriane","دير سريان","LB_El_N_Marj_Deir_Siriane","73230","5.87409102","33.29310161","35.49810578","","22700",""
"El Nabatieh","Marjaayoun","Dibbine","دبين","LB_El_N_Marj_Dibbine","73119","1.5649278","33.36875268","35.59987856","","22700",""
"El Nabatieh","Marjaayoun","Houla","حولا","LB_El_N_Marj_Houla","73234","14.69943929","33.20737879","35.5111617","","22700",""
"El Nabatieh","Marjaayoun","Houra","حوره","LB_El_N_Marj_Houra","73183","1.88058105","33.29696747","35.5577477","","22700",""
"El Nabatieh","Marjaayoun","Ibl Es-Saqi","إبل السقي","LB_El_N_Marj_Ibl_Es_Saqi","73127","7.98677117","33.35644133","35.62186278","","22700",""
"El Nabatieh","Marjaayoun","Kfar Kila","كفركيلا","LB_El_N_Marj_Kfar_Kila","73228","9.25972111","33.27418811","35.54834208","","22700",""
"El Nabatieh","Marjaayoun","Khiyam Marjaayoun","الخيام","LB_El_N_Marj_Khiyam_Marja","73159","22.16819606","33.31672913","35.61066056","","22700",""
"El Nabatieh","Marjaayoun","Majdel Selm","مجدل سلم","LB_El_N_Marj_Majdel_Selm","73279","12.04577437","33.22211227","35.46080514","","22700",""
"El Nabatieh","Marjaayoun","Marjaayoun","مرجعيون","LB_El_N_Marj_Marjaayoun","73111","7.87218052","33.35090655","35.59510141","","22700",""
"El Nabatieh","Marjaayoun","Markaba","مركبا","LB_El_N_Marj_Markaba","73245","8.08003063","33.23097551","35.51846334","","22700",""
"El Nabatieh","Marjaayoun","Mazraat Doumiat","مزرعة دمياط","LB_El_N_Marj_Mazraat_Doum","73143","1.35769677","33.34897735","35.54813031","","22700",""
"El Nabatieh","Marjaayoun","Mazraat Sarada","مزرعة سردة","LB_El_N_Marj_Mazraat_Sara","73175","3.50830357","33.2961222","35.60053561","","22700",""
"El Nabatieh","Marjaayoun","Meiss Ej-Jabal","ميس الجبل","LB_El_N_Marj_Meiss_Ej_Jab","73250","19.22317661","33.17658192","35.51113052","","22700",""
"El Nabatieh","Marjaayoun","Mhaibib","محيبيب","LB_El_N_Marj_Mhaibib","73248","4.75129072","33.15063421","35.49983517","","22700",""
"El Nabatieh","Marjaayoun","Qabrikha","قبريخا","LB_El_N_Marj_Qabrikha","73262","5.6074587","33.25147078","35.46781234","","22700",""
"El Nabatieh","Marjaayoun","Qantara","قنطرة","LB_El_N_Marj_Qantara","73276","5.24306949","33.2711742","35.4591219","","22700",""
"El Nabatieh","Marjaayoun","Qlaiaa","قليعة","LB_El_N_Marj_Qlaiaa","73151","11.84947546","33.33044066","35.56392523","","22700",""
"El Nabatieh","Marjaayoun","Rabb Et-Tlatine","رب التلاتين","LB_El_N_Marj_Rabb_Et_Tlat","73257","5.55703608","33.25396001","35.51535027","","22700",""
"El Nabatieh","Marjaayoun","Saouanet Marjayoun","صوانة مرجعيون","LB_El_N_Marj_Saouanet_Mar","73280","4.92791044","33.23256539","35.4438547","","22700",""
"El Nabatieh","Marjaayoun","Talloussa","طلوسة","LB_El_N_Marj_Talloussa","73244","4.54978509","33.22866838","35.48933461","","22700",""
"El Nabatieh","Marjaayoun","Taybet Matjaayoun","طيبة مرجعيون","LB_El_N_Marj_Taybet_Matja","73232","8.11595225","33.27890639","35.51709432","","22700",""
"El Nabatieh","Marjaayoun","Touline","تولين","LB_El_N_Marj_Touline","73282","5.797832","33.25380623","35.44064451","","22700",""
"Mount Lebanon","Aley","Aabey","عبيه","LB_Moun_Aley_Aabey","24375","4.25124225","33.73905788","35.52263964","","22700",""
"Mount Lebanon","Aley","Aain Aanoub","عين عنوب","LB_Moun_Aley_Aain_Aanoub","24259","4.07558983","33.79228607","35.53917193","","22700",""
"Mount Lebanon","Aley","Aain Dara","عين داره","LB_Moun_Aley_Aain_Dara","24477","25.85051266","33.7877411","35.76658909","","22700",""
"Mount Lebanon","Aley","Aain Drafil","عين درافيل","LB_Moun_Aley_Aain_Drafil","24219","2.74441861","33.75254598","35.49944234","","22700",""
"Mount Lebanon","Aley","Aain Ej-Jdideh Aaley","عين الجديدة","LB_Moun_Aley_Aain_Ej_Jdid","24325","1.33339445","33.80697717","35.63077944","","22700",""
"Mount Lebanon","Aley","Aain El Halazoun","عين الحلزون","LB_Moun_Aley_Aain_El_Hala","24431","0.50632484","33.77112231","35.64958794","","22700",""
"Mount Lebanon","Aley","Aain Er-Roummaneh Aaley","عين الرمانة","LB_Moun_Aley_Aain_Er_Roum","24317","0.42526664","33.80369895","35.58752938","","22700",""
"Mount Lebanon","Aley","Aain Ksour","عين كسور","LB_Moun_Aley_Aain_Ksour","24371","1.94023943","33.74692014","35.53386986","","22700",""
"Mount Lebanon","Aley","Aain Traz","عين تراز","LB_Moun_Aley_Aain_Traz","24361","2.7355612","33.7348058","35.58194455","","22700",""
"Mount Lebanon","Aley","Aaley","عاليه","LB_Moun_Aley_Aaley","24311","8.53194763","33.80805703","35.60745751","","22700",""
"Mount Lebanon","Aley","Aaley Bsatine","البساتين","LB_Moun_Aley_Aaley_Bsatin","24365","1.4979053","33.75381996","35.52518532","","22700",""
"Mount Lebanon","Aley","Aaramoun Aaley","عرمون","LB_Moun_Aley_Aaramoun_Aal","24211","11.66790784","33.76555083","35.50313681","","22700",""
"Mount Lebanon","Aley","Aaynab","عيناب","LB_Moun_Aley_Aaynab","24351","3.34713529","33.76458376","35.54529637","","22700",""
"Mount Lebanon","Aley","Aaytat","عيتات","LB_Moun_Aley_Aaytat","24329","2.39878023","33.79443743","35.55699912","","22700",""
"Mount Lebanon","Aley","Aazouniyeh","العزونيه","LB_Moun_Aley_Aazouniyeh","24454","1.58192197","33.78198147","35.71026827","","22700",""
"Mount Lebanon","Aley","Baaouerta","بعورته","LB_Moun_Aley_Baaouerta","24235","6.42853436","33.74089012","35.47619121","","22700",""
"Mount Lebanon","Aley","Bayssour Aaley","بيصور","LB_Moun_Aley_Bayssour_Aal","24343","6.28858676","33.76766108","35.56626045","","22700",""
"Mount Lebanon","Aley","Bchamoun","بشامون","LB_Moun_Aley_Bchamoun","24243","6.2478001","33.78612643","35.51228562","","22700",""
"Mount Lebanon","Aley","Bdadoun","بدادون","LB_Moun_Aley_Bdadoun","24283","1.43377891","33.80828255","35.56957054","","22700",""
"Mount Lebanon","Aley","Bedghan Oua Ouadi Bedghan","بدغان","LB_Moun_Aley_Bedghan_Oua_","24434","2.81228137","33.76459155","35.64787447","","22700",""
"Mount Lebanon","Aley","Behouara","بحوارا","LB_Moun_Aley_Behouara","24327","1.09709456","33.78908584","35.60105381","","22700",""
"Mount Lebanon","Aley","Bhamdoun Ed-Dayaa","بحمدون الضيعة","LB_Moun_Aley_Bhamdoun_Ed_","24414","5.06735638","33.79656026","35.65239463","","22700",""
"Mount Lebanon","Aley","Bhamdoun El-Mhatta","بحمدون المحطة","LB_Moun_Aley_Bhamdoun_El_","24411","1.89522154","33.80619522","35.66097082","","22700",""
"Mount Lebanon","Aley","Binnay","البينه","LB_Moun_Aley_Binnay","24369","2.99910008","33.73370244","35.55038433","","22700",""
"Mount Lebanon","Aley","Bkhichtay","بخشتيه","LB_Moun_Aley_Bkhichtay","24321","0.9356209","33.79937094","35.62007204","","22700",""
"Mount Lebanon","Aley","Blaybel","بليبل","LB_Moun_Aley_Blaybel","24267","1.10376154","33.8090133","35.55104576","","22700",""
"Mount Lebanon","Aley","Bmahray","بمهريه","LB_Moun_Aley_Bmahray","24484","23.59197027","33.75499863","35.74950676","","22700",""
"Mount Lebanon","Aley","Bmakine","بمكين","LB_Moun_Aley_Bmakine","24319","1.10615543","33.79962262","35.56981488","","22700",""
"Mount Lebanon","Aley","Bou Zrideh","بو زريده","LB_Moun_Aley_Bou_Zrideh","24355","0.49305243","33.74375665","35.57711117","","22700",""
"Mount Lebanon","Aley","Bserrine","بسرين","LB_Moun_Aley_Bserrine","24464","0.58777546","33.75696108","35.6384834","","22700",""
"Mount Lebanon","Aley","Bsous","بسوس","LB_Moun_Aley_Bsous","24291","2.45610915","33.81441985","35.57982939","","22700",""
"Mount Lebanon","Aley","Btalloun","بطلون","LB_Moun_Aley_Btalloun","24421","2.32088476","33.79084019","35.63285174","","22700",""
"Mount Lebanon","Aley","Btater","بتاتر","LB_Moun_Aley_Btater","24447","9.89469549","33.76664183","35.62204171","","22700",""
"Mount Lebanon","Aley","Chanay","شانيه","LB_Moun_Aley_Chanay","24417","2.39691267","33.78752069","35.66157041","","22700",""
"Mount Lebanon","Aley","Charoun","شارون","LB_Moun_Aley_Charoun","24444","9.47553963","33.77687768","35.69372079","","22700",""
"Mount Lebanon","Aley","Chartoun","شرتون","LB_Moun_Aley_Chartoun","24353","2.87352353","33.75546732","35.58878195","","22700",""
"Mount Lebanon","Aley","Chimlane","شملان","LB_Moun_Aley_Chimlane","24339","1.45922305","33.7798404","35.54770415","","22700",""
"Mount Lebanon","Aley","Choueifat El-Aamrousiyeh","عمروسية الشويفات","LB_Moun_Aley_Choueifat_El","24111","5.24540817","33.81467982","35.51501139","","22700",""
"Mount Lebanon","Aley","Choueifat El-Oumara","الشويفات الامراء","LB_Moun_Aley_Choueifat_El","24155","4.33391643","33.8118671","35.49857906","","22700",""
"Mount Lebanon","Aley","Choueifat El-Quoubbeh","قبة الشويفات","LB_Moun_Aley_Choueifat_El","24133","9.19974089","33.78640841","35.48396473","","22700",""
"Mount Lebanon","Aley","Daqqoun","دقون","LB_Moun_Aley_Daqqoun","24251","3.388136","33.72663323","35.50411087","","22700",""
"Mount Lebanon","Aley","Deir Qoubel","دير قوبل","LB_Moun_Aley_Deir_Qoubel","24177","2.66958258","33.79482667","35.51342899","","22700",""
"Mount Lebanon","Aley","Dfoun","دفون","LB_Moun_Aley_Dfoun","24357","1.12806868","33.75042143","35.55372534","","22700",""
"Mount Lebanon","Aley","Douair Er-Remmaneh","دوير الرمان","LB_Moun_Aley_Douair_Er_Re","24345","0.66379422","33.75470025","35.58081646","","22700",""
"Mount Lebanon","Aley","Ghaboune","الغابون","LB_Moun_Aley_Ghaboune","24323","2.12152542","33.78192962","35.59435804","","22700",""
"Mount Lebanon","Aley","Habramoun","حبرمون","LB_Moun_Aley_Habramoun","24461","0.39489456","33.75730794","35.64610421","","22700",""
"Mount Lebanon","Aley","Homs Oua Hama","حمص وحمى","LB_Moun_Aley_Homs_Oua_Ham","24437","0.04175013","33.76857854","35.65211512","","22700",""
"Mount Lebanon","Aley","Houmal","حومال","LB_Moun_Aley_Houmal","24275","0.78513382","33.809901","35.55976205","","22700",""
"Mount Lebanon","Aley","Ighmid","اغميد","LB_Moun_Aley_Ighmid","24451","3.02186991","33.75941199","35.69540755","","22700",""
"Mount Lebanon","Aley","Jisr El Qadi","جسر القاضي","LB_Moun_Aley_Jisr_El_Qadi","24373","0.34218848","33.72706898","35.56305253","","22700",""
"Mount Lebanon","Aley","Kahhaleh","الكحاله","LB_Moun_Aley_Kahhaleh","24313","1.93870304","33.82052501","35.58807438","","22700",""
"Mount Lebanon","Aley","Keyfoun","كيفون","LB_Moun_Aley_Keyfoun","24337","1.7343481","33.77945446","35.56079558","","22700",""
"Mount Lebanon","Aley","Kfar Aamay","كفرعميه","LB_Moun_Aley_Kfar_Aamay","24341","1.78927605","33.76980851","35.59401333","","22700",""
"Mount Lebanon","Aley","Kfar Matta","كفرمتى","LB_Moun_Aley_Kfar_Matta","24377","13.40633053","33.71668794","35.5121053","","22700",""
"Mount Lebanon","Aley","Maasrati","معصريتي","LB_Moun_Aley_Maasrati","24471","0.85993437","33.7489579","35.63305712","","22700",""
"Mount Lebanon","Aley","Majdel Baana","مجدل بعنا","LB_Moun_Aley_Majdel_Baana","24424","6.11118362","33.78378722","35.67869719","","22700",""
"Mount Lebanon","Aley","Mansouriyet Bhamdoun","منصورية بحمدون","LB_Moun_Aley_Mansouriyet_","24441","2.98871548","33.77816567","35.61790054","","22700",""
"Mount Lebanon","Aley","Mazraat En-Nahr Aaley","مزرعة النهر","LB_Moun_Aley_Mazraat_En_N","24474","0.13308992","33.75172853","35.64347918","","22700",""
"Mount Lebanon","Aley","Mchekhti","مشاقتي","LB_Moun_Aley_Mchekhti","24443","0.1795393","33.75814753","35.70431941","","22700",""
"Mount Lebanon","Aley","Mcherfeh","مشرفه","LB_Moun_Aley_Mcherfeh","24457","2.97402388","33.76068174","35.66203355","","22700",""
"Mount Lebanon","Aley","Mejdlaiya","مجدليا","LB_Moun_Aley_Mejdlaiya","24349","1.63282898","33.75927148","35.57491368","","22700",""
"Mount Lebanon","Aley","Mrayjat Aaley","مريجات عاليه","LB_Moun_Aley_Mrayjat_Aale","24481","2.57513836","33.74354204","35.67607455","","22700",""
"Mount Lebanon","Aley","Qmatiyeh","قماطية","LB_Moun_Aley_Qmatiyeh","24315","0.86543311","33.80177202","35.57758506","","22700",""
"Mount Lebanon","Aley","Ramlieh","رملية","LB_Moun_Aley_Ramlieh","24467","3.55712","33.7457705","35.65317683","","22700",""
"Mount Lebanon","Aley","Richmaiya","رشميا","LB_Moun_Aley_Richmaiya","24359","6.72649343","33.73863411","35.60741021","","22700",""
"Mount Lebanon","Aley","Rijmeh","رجمة","LB_Moun_Aley_Rijmeh","24335","1.0045542","33.78939111","35.61437046","","22700",""
"Mount Lebanon","Aley","Rimhala","رمحالا","LB_Moun_Aley_Rimhala","24367","3.65518808","33.74542374","35.569142","","22700",""
"Mount Lebanon","Aley","Rouayssat En-Naamane","رويسة النعمان","LB_Moun_Aley_Rouayssat_En","24347","2.71795009","33.75399938","35.60196688","","22700",""
"Mount Lebanon","Aley","Saoufar","صوفر","LB_Moun_Aley_Saoufar","24427","3.11998948","33.80153411","35.69125021","","22700",""
"Mount Lebanon","Aley","Selfaya","سلفايا","LB_Moun_Aley_Selfaya","24363","1.00792991","33.73354136","35.57005131","","22700",""
"Mount Lebanon","Aley","Sirhmoul","سرحمول","LB_Moun_Aley_Sirhmoul","24227","2.06389896","33.76721892","35.52939034","","22700",""
"Mount Lebanon","Aley","Souq El-Gharb","سوق الغرب","LB_Moun_Aley_Souq_El_Ghar","24331","2.51183873","33.78979952","35.57402599","","22700",""
"Mount Lebanon","Aley","Taazaniyeh","تعزانية","LB_Moun_Aley_Taazaniyeh","24333","0.98301236","33.7846719","35.62221244","","22700",""
"Mount Lebanon","Baabda","Aabadiyeh","عبادية","LB_Moun_Baab_Aabadiyeh","21341","9.15754517","33.83054014","35.62408017","","22700",""
"Mount Lebanon","Baabda","Aain Mouaffaq","عين موفق","LB_Moun_Baab_Aain_Mouaffa","21314","0.14462727","33.82141298","35.65403889","","22700",""
"Mount Lebanon","Baabda","Aaraiya","عاريا","LB_Moun_Baab_Aaraiya","21371","3.53600494","33.83171443","35.58546829","","22700",""
"Mount Lebanon","Baabda","Aarbaniyeh","عربانية","LB_Moun_Baab_Aarbaniyeh","21381","2.21458344","33.87329508","35.67052554","","22700",""
"Mount Lebanon","Baabda","Arsoun","ارصون","LB_Moun_Baab_Arsoun","21471","4.1725754","33.85704922","35.69020913","","22700",""
"Mount Lebanon","Baabda","Baabda","بعبدا","LB_Moun_Baab_Baabda","21211","8.72620858","33.84643582","35.54531972","","22700",""
"Mount Lebanon","Baabda","Baalchmay","بعلشميه","LB_Moun_Baab_Baalchmay","21311","2.35742577","33.81623863","35.64687182","","22700",""
"Mount Lebanon","Baabda","Bmaryam","بمريم","LB_Moun_Baab_Bmaryam","21436","1.78114335","33.8292809","35.71059061","","22700",""
"Mount Lebanon","Baabda","Bourj El-Brajneh","برج البراجنة","LB_Moun_Baab_Bourj_El_Bra","21177","3.32224355","33.84064232","35.5061387","","22700",""
"Mount Lebanon","Baabda","Boutchay","بطشيه","LB_Moun_Baab_Boutchay","21227","0.56889279","33.82604045","35.5419782","","22700",""
"Mount Lebanon","Baabda","Bsaba Baabda","بسابا وادي الدلب","LB_Moun_Baab_Bsaba_Baabda","21283","0.90067328","33.80517687","35.53826042","","22700",""
"Mount Lebanon","Baabda","Btekhnay","بتخناي","LB_Moun_Baab_Btekhnay","21441","2.62725746","33.84056857","35.71608951","","22700",""
"Mount Lebanon","Baabda","Btibyat","بتبيات","LB_Moun_Baab_Btibyat","21451","2.43961478","33.83666682","35.69788599","","22700",""
"Mount Lebanon","Baabda","Bzebdine","بزبدين","LB_Moun_Baab_Bzebdine","21466","4.81681172","33.87380593","35.74131339","","22700",""
"Mount Lebanon","Baabda","Chbaniyeh","شبانية","LB_Moun_Baab_Chbaniyeh","21426","4.85040469","33.81435815","35.71665228","","22700",""
"Mount Lebanon","Baabda","Chiyah","شياح","LB_Moun_Baab_Chiyah","21111","8.81129665","33.854971","35.49353746","","22700",""
"Mount Lebanon","Baabda","Chmeisset Baabda","شميسة","LB_Moun_Baab_Chmeisset_Ba","21347","0.83400363","33.8300624","35.68623875","","22700",""
"Mount Lebanon","Baabda","Chouit","شويت","LB_Moun_Baab_Chouit","21354","2.05451154","33.82996792","35.60810174","","22700",""
"Mount Lebanon","Baabda","Deir El-harf","دير الحرف","LB_Moun_Baab_Deir_El_harf","21367","2.33707615","33.84924972","35.69139897","","22700",""
"Mount Lebanon","Baabda","Deir Khouna","دير خونة","LB_Moun_Baab_Deir_Khouna","21337","0.45627651","33.83190243","35.66368019","","22700",""
"Mount Lebanon","Baabda","Dlaybeh","دليبه","LB_Moun_Baab_Dlaybeh","21391","0.73263572","33.87867452","35.69001448","","22700",""
